"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
2408,"MTSI","MACOM Technology Solutions Holdings, Inc.","Technology","Semiconductors","USA",2052.04,,31.79,-0.97%,651611
2409,"MTT","Western Asset Municipal Defined Opportunity Trust Inc.","Financial","Asset Management","USA",239.13,,19.60,0.00%,17961
2410,"MTW","The Manitowoc Company, Inc.","Industrials","Farm & Heavy Construction Machinery","USA",357.74,5.41,9.94,2.05%,345472
2411,"MTX","Minerals Technologies Inc.","Basic Materials","Chemicals","USA",1755.35,13.20,50.01,0.30%,228425
2412,"MTZ","MasTec, Inc.","Industrials","Engineering & Construction","USA",3181.03,8.42,42.75,4.91%,925900
2413,"MU","Micron Technology, Inc.","Technology","Semiconductors","USA",52017.02,23.46,46.82,1.04%,23035580
2414,"MUDS","Mudrick Capital Acquisition Corporation","Financial","Shell Companies","USA",87.40,,12.65,14.48%,44021
2415,"MUR","Murphy Oil Corporation","Energy","Oil & Gas E&P","USA",2210.51,,13.63,3.81%,4339083
2416,"MUSA","Murphy USA Inc.","Consumer Cyclical","Specialty Retail","USA",3313.08,15.10,115.68,0.29%,229692
2417,"MVBF","MVB Financial Corp.","Financial","Banks - Regional","USA",170.50,7.21,13.51,-0.95%,9711
2418,"MVC","MVC Capital, Inc.","Financial","Asset Management","USA",123.90,5.21,6.99,-3.32%,55923
2419,"MVF","BlackRock MuniVest Fund, Inc.","Financial","Asset Management","USA",549.16,6.30,8.47,0.71%,113481
2420,"MVIS","MicroVision, Inc.","Technology","Scientific & Technical Instruments","USA",139.97,,0.96,0.01%,11176472
2421,"MVO","MV Oil Trust","Energy","Oil & Gas E&P","USA",40.50,3.77,3.48,-1.27%,22038
2422,"MWA","Mueller Water Products, Inc.","Industrials","Specialty Industrial Machinery","USA",1479.41,13.98,9.52,3.03%,753735
2423,"MWK","Mohawk Group Holdings, Inc.","Technology","Consumer Electronics","USA",94.40,,4.94,-0.20%,43025
2424,"MXC","Mexco Energy Corporation","Energy","Oil & Gas E&P","USA",5.75,,2.82,-9.32%,3380
2425,"MXIM","Maxim Integrated Products, Inc.","Technology","Semiconductors","USA",15790.48,19.76,58.70,1.45%,1793674
2426,"MXL","MaxLinear, Inc.","Technology","Semiconductors","USA",1308.19,,18.42,6.47%,607805
2427,"MYE","Myers Industries, Inc.","Consumer Cyclical","Packaging & Containers","USA",510.62,14.54,13.94,2.73%,304586
2428,"MYGN","Myriad Genetics, Inc.","Healthcare","Diagnostics & Research","USA",1137.94,,15.39,1.32%,1959448
2429,"MYO","Myomo, Inc.","Healthcare","Medical Devices","USA",10.46,,3.71,-2.62%,53633
2430,"MYOK","MyoKardia, Inc.","Healthcare","Biotechnology","USA",5360.17,,103.98,0.93%,413145
2431,"MYOS","MYOS RENS Technology Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",9.58,,0.87,-1.79%,120249
2432,"MYRG","MYR Group Inc.","Industrials","Engineering & Construction","USA",484.36,12.26,29.57,4.30%,59434
2433,"MZA","BlackRock MuniYield Arizona Fund, Inc.","Financial","Asset Management","USA",60.88,7.28,13.13,0.09%,12706
2434,"NAD","Nuveen Quality Municipal Income Fund","Financial","Asset Management","USA",2838.21,6.60,14.06,0.21%,433244
2435,"NAII","Natural Alternatives International, Inc.","Consumer Defensive","Packaged Foods","USA",48.95,,6.77,0.30%,11738
2436,"NATH","Nathan's Famous, Inc.","Consumer Cyclical","Restaurants","USA",219.95,17.40,53.00,-2.39%,5860
2437,"NATI","National Instruments Corporation","Technology","Software - Application","USA",5219.79,19.41,39.98,1.73%,725563
2438,"NATR","Nature's Sunshine Products, Inc.","Consumer Defensive","Household & Personal Products","USA",178.31,23.05,9.36,0.11%,11153
2439,"NAV","Navistar International Corporation","Industrials","Farm & Heavy Construction Machinery","USA",2400.32,13.68,23.86,-2.17%,1084544
2440,"NAVB","Navidea Biopharmaceuticals, Inc.","Healthcare","Biotechnology","USA",55.60,,2.62,0.00%,414177
2441,"NAVI","Navient Corporation","Financial","Credit Services","USA",1574.75,5.11,7.86,2.48%,2679188
2442,"NAZ","Nuveen Arizona Quality Municipal Income Fund","Financial","Asset Management","USA",155.58,7.09,13.45,0.26%,17376
2443,"NBB","Nuveen Taxable Municipal Income Fund","Financial","Asset Management","USA",582.13,,21.28,1.24%,23374
2444,"NBEV","New Age Beverages Corporation","Consumer Defensive","Beverages - Non-Alcoholic","USA",141.65,,1.53,2.68%,1541239
2445,"NBH","Neuberger Berman Intermediate Municipal Fund Inc.","Financial","Asset Management","USA",265.73,9.07,14.13,-0.07%,36088
2446,"NBHC","National Bank Holdings Corporation","Financial","Banks - Regional","USA",817.04,10.82,26.51,0.76%,106062
2447,"NBIX","Neurocrine Biosciences, Inc.","Healthcare","Biotechnology","USA",11040.38,67.16,123.37,-0.02%,1112609
2448,"NBL","Noble Energy, Inc.","Energy","Oil & Gas E&P","USA",5126.22,,9.81,3.81%,10062857
2449,"NBLX","Noble Midstream Partners LP","Energy","Oil & Gas Midstream","USA",810.99,3.76,9.02,-3.94%,727281
2450,"NBN","Northeast Bank","Financial","Banks - Regional","USA",155.55,14.16,16.78,-0.24%,36713
2451,"NBO","Neuberger Berman New York Municipal Fund, Inc.","Financial","Asset Management","USA",58.14,9.22,11.45,-0.51%,12990
2452,"NBSE","NeuBase Therapeutics, Inc.","Healthcare","Biotechnology","USA",187.54,,7.95,-0.25%,159593
2453,"NBTB","NBT Bancorp Inc.","Financial","Banks - Regional","USA",1372.98,13.22,30.64,-0.10%,106148
2454,"NBW","Neuberger Berman California Municipal Fund Inc.","Financial","Asset Management","USA",71.16,7.16,12.82,0.08%,29623
2455,"NBY","NovaBay Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",25.81,,0.86,-0.09%,359948
2456,"NC","NACCO Industries, Inc.","Energy","Thermal Coal","USA",188.16,5.81,25.53,0.27%,11063
2457,"NCB","Nuveen California Municipal Value Fund 2","Financial","Asset Management","USA",47.93,7.53,14.51,-0.34%,2917
2458,"NCBS","Nicolet Bankshares, Inc.","Financial","Banks - Regional","USA",577.04,10.04,54.80,-1.44%,14975
2459,"NCLH","Norwegian Cruise Line Holdings Ltd.","Consumer Cyclical","Travel Services","USA",4574.61,,17.39,0.58%,62632152
2460,"NCMI","National CineMedia, Inc.","Communication Services","Advertising Agencies","USA",246.51,7.07,3.04,10.55%,2444791
2461,"NCR","NCR Corporation","Technology","Information Technology Services","USA",2539.43,5.53,19.18,-1.54%,756535
2462,"NCSM","NCS Multistage Holdings, Inc.","Energy","Oil & Gas Equipment & Services","USA",23.96,,0.48,-1.84%,101985
2463,"NDAQ","Nasdaq, Inc.","Financial","Financial Data & Stock Exchanges","USA",19219.10,27.26,119.24,0.30%,519186
2464,"NDLS","Noodles & Company","Consumer Cyclical","Restaurants","USA",257.49,168.06,6.05,1.00%,858945
2465,"NDP","Tortoise Energy Independence Fund, Inc.","Financial","Asset Management","USA",23.08,,12.50,1.96%,4967
2466,"NDRA","ENDRA Life Sciences Inc.","Healthcare","Diagnostics & Research","USA",12.74,,0.91,-0.11%,245840
2467,"NDSN","Nordson Corporation","Industrials","Specialty Industrial Machinery","USA",10520.00,32.11,187.79,1.31%,449465
2468,"NEA","Nuveen AMT-Free Quality Municipal Income Fund","Financial","Asset Management","USA",3643.94,6.72,13.87,-0.22%,712329
2469,"NEBU","Nebula Acquisition Corporation","Financial","Shell Companies","USA",351.27,512.50,10.25,0.29%,386166
2470,"NEE","NextEra Energy, Inc.","Utilities","Utilities - Regulated Electric","USA",125554.38,34.96,256.60,0.37%,2660149
2471,"NEM","Newmont Corporation","Basic Materials","Gold","USA",47127.99,13.29,58.47,-3.34%,7525664
2472,"NEN","New England Realty Associates Limited Partnership","Real Estate","Real Estate - Diversified","USA",156.00,29.71,52.00,3.83%,365
2473,"NEO","NeoGenomics, Inc.","Healthcare","Diagnostics & Research","USA",3005.98,820.63,26.26,2.38%,1107967
2474,"NEOG","Neogen Corporation","Healthcare","Diagnostics & Research","USA",3762.70,63.75,71.27,-0.78%,175082
2475,"NEOS","Neos Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",36.61,,0.74,2.65%,91649
2476,"NEP","NextEra Energy Partners, LP","Utilities","Utilities - Renewable","USA",3422.19,,51.93,0.83%,341126
2477,"NEPH","Nephros, Inc.","Healthcare","Medical Instruments & Supplies","USA",70.43,,7.80,0.00%,2255
2478,"NERV","Minerva Neurosciences, Inc.","Healthcare","Biotechnology","USA",555.36,,3.90,-7.36%,8849456
2479,"NES","Nuverra Environmental Solutions, Inc.","Industrials","Waste Management","USA",24.18,,1.50,0.00%,3208
2480,"NESR","National Energy Services Reunited Corp.","Energy","Oil & Gas Equipment & Services","USA",503.03,12.45,5.64,5.03%,135429
2481,"NET","Cloudflare, Inc.","Technology","Software - Infrastructure","USA",8864.61,,30.20,0.50%,3475414
2482,"NETE","Net Element, Inc.","Technology","Software - Infrastructure","USA",9.38,,2.25,0.90%,171421
2483,"NEU","NewMarket Corporation","Basic Materials","Specialty Chemicals","USA",4699.21,17.26,428.76,-0.33%,28968
2484,"NEV","Nuveen Enhanced Municipal Value Fund","Financial","Asset Management","USA",347.06,,13.91,0.00%,72437
2485,"NEWR","New Relic, Inc.","Technology","Software - Infrastructure","USA",4098.72,,69.20,1.81%,1074673
2486,"NEWT","Newtek Business Services Corp.","Financial","Asset Management","USA",356.14,13.29,17.23,-0.06%,154465
2487,"NEX","NexTier Oilfield Solutions Inc.","Energy","Oil & Gas Equipment & Services","USA",678.54,,3.12,8.71%,1974276
2488,"NEXT","NextDecade Corporation","Energy","Oil & Gas E&P","USA",183.31,,1.52,2.70%,111231
2489,"NFBK","Northfield Bancorp, Inc. (Staten Island, NY)","Financial","Banks - Regional","USA",558.60,14.10,10.79,-0.83%,147602
2490,"NFE","New Fortress Energy LLC","Utilities","Utilities - Regulated Gas","USA",2297.12,,14.00,-0.50%,38821
2491,"NFG","National Fuel Gas Company","Energy","Oil & Gas Integrated","USA",3776.70,40.51,42.54,0.05%,1146332
2492,"NFIN","Netfin Acquisition Corp.","Financial","Shell Companies","USA",321.10,,10.00,0.00%,90441
2493,"NFLX","Netflix, Inc.","Communication Services","Entertainment","USA",185114.96,91.76,427.31,0.33%,3494801
2494,"NGHC","National General Holdings Corp.","Financial","Insurance - Property & Casualty","USA",2292.09,7.25,20.20,2.02%,280107
2495,"NGHCN","National General Holdings Corp.","Financial","Insurance - Property & Casualty","USA",2535.84,8.43,23.67,0.17%,12339
2496,"NGHCO","National General Holdings Corp.","Financial","Insurance - Property & Casualty","USA",2532.62,8.42,23.64,-0.84%,9921
2497,"NGHCP","National General Holdings Corp.","Financial","Insurance - Property & Casualty","USA",2571.19,8.55,24.00,1.48%,2971
2498,"NGL","NGL Energy Partners LP","Energy","Oil & Gas Refining & Marketing","USA",761.24,,5.84,1.92%,1869141
2499,"NGM","NGM Biopharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1435.27,,20.37,4.03%,196225
2500,"NGS","Natural Gas Services Group, Inc.","Energy","Oil & Gas Equipment & Services","USA",87.77,,6.02,-1.95%,87701
2501,"NGVC","Natural Grocers by Vitamin Cottage, Inc.","Consumer Defensive","Grocery Stores","USA",325.48,21.78,14.44,1.91%,176633
2502,"NGVT","Ingevity Corporation","Basic Materials","Specialty Chemicals","USA",2358.41,11.54,56.30,5.02%,241128
2503,"NH","NantHealth, Inc.","Healthcare","Health Information Services","USA",310.96,,2.91,0.69%,217520
2504,"NHA","Nuveen Municipal 2021 Target Term Fund","Financial","Asset Management","USA",83.99,,9.74,0.00%,9034
2505,"NHC","National HealthCare Corporation","Healthcare","Medical Care Facilities","USA",1056.93,50.99,66.39,0.21%,28318
2506,"NHI","National Health Investors, Inc.","Real Estate","REIT - Healthcare Facilities","USA",2703.74,13.81,58.12,2.50%,348162
2507,"NHLD","National Holdings Corporation","Financial","Capital Markets","USA",26.74,,2.00,-1.96%,3292
2508,"NHS","Neuberger Berman High Yield Strategies Fund Inc.","Financial","Asset Management","USA",212.80,9.44,10.89,0.18%,52122
2509,"NI","NiSource Inc.","Utilities","Utilities - Regulated Gas","USA",9538.21,50.45,24.72,2.11%,3544611
2510,"NICK","Nicholas Financial, Inc.","Financial","Credit Services","USA",44.77,,5.61,0.18%,113
2511,"NID","Nuveen Intermediate Duration Municipal Term Fund","Financial","Asset Management","USA",623.90,,13.30,0.38%,66239
2512,"NIE","AllianzGI Equity & Convertible Income Fund","Financial","Asset Management","USA",614.86,,22.19,0.32%,75372
2513,"NINE","Nine Energy Service, Inc.","Energy","Oil & Gas Equipment & Services","USA",66.57,,1.89,-6.44%,346207
2514,"NIQ","Nuveen Intermediate Duration Quality Municipal Term Fund","Financial","Asset Management","USA",181.96,,13.89,0.02%,16149
2515,"NJR","New Jersey Resources Corporation","Utilities","Utilities - Regulated Gas","USA",3308.47,17.36,34.68,0.26%,773048
2516,"NJV","Nuveen New Jersey Municipal Value Fund","Financial","Asset Management","USA",19.84,8.03,12.96,0.93%,2348
2517,"NK","NantKwest, Inc.","Healthcare","Biotechnology","USA",723.53,,7.49,-0.13%,1011447
2518,"NKE","NIKE, Inc.","Consumer Cyclical","Footwear & Accessories","USA",156463.32,37.28,100.74,1.21%,10798734
2519,"NKG","Nuveen Georgia Quality Municipal Income Fund","Financial","Asset Management","USA",125.11,7.94,12.03,0.17%,7852
2520,"NKSH","National Bankshares, Inc.","Financial","Banks - Regional","USA",195.90,11.46,30.00,-0.07%,8538
2521,"NKTR","Nektar Therapeutics","Healthcare","Biotechnology","USA",3971.52,,21.80,0.79%,1309230
2522,"NKX","Nuveen California AMT-Free Quality Municipal Income Fund","Financial","Asset Management","USA",706.63,5.47,14.87,0.47%,67625
2523,"NL","NL Industries, Inc.","Industrials","Security & Protection Services","USA",155.93,12.68,3.26,4.15%,11371
2524,"NLOK","NortonLifeLock Inc.","Technology","Software - Infrastructure","USA",12636.00,23.48,21.06,-2.99%,10284468
2525,"NLS","Nautilus, Inc.","Consumer Cyclical","Leisure","USA",209.58,,7.17,-1.51%,1821234
2526,"NLSN","Nielsen Holdings plc","Industrials","Consulting Services","USA",5628.00,,15.01,3.02%,2885119
2527,"NLTX","Neoleukin Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",508.08,,13.29,-2.14%,187488
2528,"NLY","Annaly Capital Management, Inc.","Real Estate","REIT - Mortgage","USA",9186.65,,6.24,-0.64%,20407594
2529,"NMFC","New Mountain Finance Corporation","Financial","Asset Management","USA",924.70,,9.55,-1.44%,834746
2530,"NMIH","NMI Holdings, Inc.","Financial","Insurance - Property & Casualty","USA",1111.73,5.69,16.01,-0.06%,967589
2531,"NML","Neuberger Berman MLP and Energy Income Fund Inc.","Financial","Asset Management","USA",180.18,,3.18,0.95%,72691
2532,"NMRD","Nemaura Medical Inc.","Healthcare","Medical Devices","USA",153.15,,7.50,-1.06%,7266
2533,"NMRK","Newmark Group, Inc.","Real Estate","Real Estate Services","USA",839.07,7.95,4.35,2.84%,1216835
2534,"NMS","Nuveen Minnesota Quality Municipal Income Fund","Financial","Asset Management","USA",81.30,,14.06,2.11%,17235
2535,"NMTR","9 Meters Biopharma, Inc.","Healthcare","Biotechnology","USA",55.31,,0.57,-2.38%,163659
2536,"NMZ","Nuveen Municipal High Income Opportunity Fund","Financial","Asset Management","USA",1009.18,6.99,12.78,0.31%,282052
2537,"NNBR","NN, Inc.","Industrials","Conglomerates","USA",185.71,,4.41,-2.22%,323645
2538,"NNI","Nelnet, Inc.","Financial","Credit Services","USA",2000.77,33.25,49.61,0.61%,88692
2539,"NNN","National Retail Properties, Inc.","Real Estate","REIT - Retail","USA",6007.84,22.80,33.68,0.75%,1377371
2540,"NNVC","NanoViricides, Inc.","Healthcare","Biotechnology","USA",67.60,,7.63,-0.91%,269457
2541,"NOC","Northrop Grumman Corporation","Industrials","Aerospace & Defense","USA",55747.38,24.64,327.06,-1.09%,1451744
2542,"NODK","NI Holdings, Inc.","Financial","Insurance - Property & Casualty","USA",290.70,34.73,14.03,-2.23%,7355
2543,"NOG","Northern Oil and Gas, Inc.","Energy","Oil & Gas E&P","USA",317.74,0.92,0.76,1.08%,6789388
2544,"NOV","National Oilwell Varco, Inc.","Energy","Oil & Gas Equipment & Services","USA",5108.23,,12.69,1.52%,4530029
2545,"NOVA","Sunnova Energy International Inc.","Technology","Solar","USA",1288.09,,15.60,-5.11%,278146
2546,"NOVN","Novan, Inc.","Healthcare","Biotechnology","USA",34.04,,0.44,9.63%,7546752
2547,"NOVT","Novanta Inc.","Technology","Scientific & Technical Instruments","USA",3738.96,94.90,108.00,3.49%,152903
2548,"NOW","ServiceNow, Inc.","Technology","Software - Application","USA",74715.04,115.52,392.90,2.49%,2024387
2549,"NP","Neenah, Inc.","Basic Materials","Paper & Paper Products","USA",919.59,14.95,52.85,2.60%,112343
2550,"NPAUU","New Providence Acquisition Corp.","Financial","Shell Companies","USA",284.55,,10.13,0.50%,5010
2551,"NPK","National Presto Industries, Inc.","Industrials","Aerospace & Defense","USA",627.77,14.92,90.85,1.82%,32918
2552,"NPO","EnPro Industries, Inc.","Industrials","Specialty Industrial Machinery","USA",972.65,92.68,45.60,2.61%,108792
2553,"NPTN","NeoPhotonics Corporation","Technology","Semiconductors","USA",405.74,150.18,8.56,-1.72%,865046
2554,"NPV","Nuveen Virginia Quality Municipal Income Fund","Financial","Asset Management","USA",242.43,7.80,13.56,0.74%,20550
2555,"NR","Newpark Resources, Inc.","Energy","Oil & Gas Equipment & Services","USA",213.39,,2.23,7.21%,1138644
2556,"NRBO","NeuroBo Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",230.68,,14.10,1.66%,40488
2557,"NRC","National Research Corporation","Healthcare","Diagnostics & Research","USA",1339.02,39.71,55.40,0.45%,44000
2558,"NREF","NexPoint Real Estate Finance, Inc.","Real Estate","REIT - Diversified","USA",89.28,,16.75,1.09%,39650
2559,"NRG","NRG Energy, Inc.","Utilities","Utilities - Independent Power Producers","USA",8857.61,2.19,35.90,-0.53%,2319128
2560,"NRIM","Northrim BanCorp, Inc.","Financial","Banks - Regional","USA",168.26,9.23,23.90,-0.79%,25090
2561,"NRK","Nuveen New York AMT-Free Quality Municipal Income Fund","Financial","Asset Management","USA",1122.72,6.87,12.87,0.23%,244658
2562,"NRO","Neuberger Berman Real Estate Securities Income Fund Inc.","Financial","Asset Management","USA",173.56,2.83,3.66,1.10%,406474
2563,"NRP","Natural Resource Partners L.P.","Energy","Thermal Coal","USA",178.75,,14.30,-0.83%,4308
2564,"NRT","North European Oil Royalty Trust","Energy","Oil & Gas Equipment & Services","USA",35.24,6.12,4.18,-3.02%,8868
2565,"NRZ","New Residential Investment Corp.","Real Estate","REIT - Mortgage","USA",3243.28,,7.42,-1.07%,6860837
2566,"NS","NuStar Energy L.P.","Energy","Oil & Gas Midstream","USA",1849.90,,17.02,0.89%,816201
2567,"NSA","National Storage Affiliates Trust","Real Estate","REIT - Industrial","USA",2116.56,,31.03,1.31%,662452
2568,"NSC","Norfolk Southern Corporation","Industrials","Railroads","USA",47673.38,20.02,184.06,3.21%,1769337
2569,"NSCO","Nesco Holdings, Inc.","Industrials","Rental & Leasing Services","USA",155.42,,2.72,18.78%,201080
2570,"NSEC","The National Security Group, Inc.","Financial","Insurance - Property & Casualty","USA",37.70,49.01,14.90,-3.56%,92
